gspp_id,gspp_title,gspp_level,coverage,confidence,gs_ids,gs_titles,rationale,gap_notes,model,timestamp
ARCH.5.1.8,Inspektion verschlüsselter Verbindungen,normal-SdT,teilweise,0.43,NET.3.2.A21; NET.3.2.A28; NET.1.1.A12; NET.3.2.A20,NET.3.2.A21: Temporäre Entschlüsselung des Datenverkehrs; NET.3.2.A28: Zentrale Filterung von aktiven Inhalten; NET.1.1.A12: Absicherung ausgehender interner Kommunikation zum Internet; NET.3.2.A20: Absicherung von grundlegenden Internetprotokollen,"Gemittelte Kandidatenscores: NET.3.2.A21=0.43, NET.3.2.A28=0.43, NET.1.1.A12=0.34, NET.3.2.A20=0.34
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.8600 gs_ids=NET.3.2.A28;NET.3.2.A21
[manual:gspp_compliance_v3approach] coverage=voll confidence=0.6855 gs_ids=NET.3.2.A20;NET.1.1.A12
Model-Begründungen:
[gpt-5.4-mini] NET.3.2.A28 deckt die zentrale Filterung aktiver Inhalte und ausdrücklich die Entschlüsselung verschlüsselten Datenverkehrs über Sicherheitsproxies ab, was der Inspektion verschlüsselter Verbindungen inhaltlich nahekommt. NET.3.2.A21 ergänzt dies um die temporäre Entschlüsselung verschlüsselter Verbindungen in nicht vertrauenswürdige Netze zur Protokollverifikation und Schadsoftwareprüfung. Zusammen adressieren beide Kandidaten den Kernaspekt der Entschlüsselung/Inspektion verschlüsselter Verbindungen. Die GS++-Anforderung fordert jedoch breiter, dass die Architektur für externe Netzanschlüsse den Inhalt unverschlüsselter und verschlüsselter Verbindungen basierend auf der Inhaltsart einschränken soll; diese allgemeine, architekturbezogene Inhaltsrestriktion ist in den Kandidaten nicht vollständig enthalten.","[gpt-5.4-mini] Nicht vollständig abgedeckt sind die allgemeine Architekturvorgabe zur inhaltsabhängigen Einschränkung aller externen Netzverbindungen sowie die explizite Beschränkung sowohl unverschlüsselter als auch verschlüsselter Verbindungen nach Inhaltsart. Außerdem ist die GS++-Anforderung breiter auf Inspektion als Designprinzip für externe Netzanschlüsse ausgerichtet, während die Kandidaten primär konkrete technische Entschlüsselungs-/Proxy-Maßnahmen beschreiben.",gpt-5.4-mini+manual:gspp_compliance_v3approach,2026-04-22T10:54:08
ARCH.2.2.1,Externe Netzanschlüsse,normal-SdT,teilweise,0.75,NET.1.1.A11; CON.7.A7; CON.7.A8; NET.1.1.A10; NET.1.1.A18; NET.1.1.A4; NET.2.1.A15; SYS.3.1.A8; SYS.3.2.1.A28; NET.3.3.A11,NET.1.1.A11: Absicherung eingehender Kommunikation vom Internet in das interne Netz; CON.7.A7: Sicherer Remote-Zugriff auf das Netz der Institution; CON.7.A8: Sichere Nutzung von öffentlichen WLANs; NET.1.1.A10: DMZ-Segmentierung für Zugriffe aus dem Internet; NET.1.1.A18: P-A-P-Struktur für die Internet-Anbindung; NET.1.1.A4: Netztrennung in Zonen; NET.2.1.A15: Verwendung eines VPN zur Absicherung von WLANs; SYS.3.1.A8: Sicherer Anschluss von Laptops an Datennetze; SYS.3.2.1.A28: Verwendung der Filteroption für Webseiten; NET.3.3.A11: Sichere Anbindung eines externen Netzes,"Gemittelte Kandidatenscores: NET.1.1.A11=0.75, CON.7.A7=0.39, CON.7.A8=0.39, NET.1.1.A10=0.39, NET.1.1.A18=0.39, NET.1.1.A4=0.39, NET.2.1.A15=0.39, SYS.3.1.A8=0.39, SYS.3.2.1.A28=0.39, NET.3.3.A11=0.36
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.7800 gs_ids=NET.1.1.A4;NET.1.1.A10;NET.1.1.A11;NET.1.1.A18;CON.7.A7;CON.7.A8;SYS.3.2.1.A28;NET.2.1.A15;SYS.3.1.A8
[manual:gspp_compliance_v3approach] coverage=voll confidence=0.7116 gs_ids=NET.3.3.A11;NET.1.1.A11
Model-Begründungen:
[gpt-5.4-mini] Die Anforderung ARCH.2.2.1 fordert, Verbindungen über externe Netzanschlüsse architektonisch zu begrenzen, um Angriffsfläche, unerwünschte Ein-/Ausleitungen und Datenabfluss zu reduzieren. Das wird inhaltlich teilweise durch NET.1.1.A4, NET.1.1.A10, NET.1.1.A11 und NET.1.1.A18 abgedeckt, weil diese Anforderungen die Netztrennung in Zonen, die externe DMZ, den sicheren externen Zugang via VPN sowie die P-A-P-Struktur zur kontrollierten Anbindung an das Internet beschreiben. Für mobile Systeme und externe Zugänge passen CON.7.A7 und CON.7.A8, ergänzt durch SYS.3.2.1.A28, NET.2.1.A15 und SYS.3.1.A8, da diese den sicheren Fernzugriff, VPN-Nutzung und den sicheren Anschluss mobiler Endgeräte an öffentliche Netze regeln. Insgesamt decken diese GS-Anforderungen das Ziel der Einschränkung externer Verbindungen nur teilweise ab, weil sie vor allem konkrete Zugangs- und Anbindungsszenarien behandeln, nicht aber die allgemein geforderte architektonische Begrenzung aller externen Netzanschlüsse auf Segment-Ebene.","[gpt-5.4-mini] Nicht vollständig abgedeckt ist die allgemeine, abstrakte Architekturvorgabe, Verbindungen über externe Netzanschlüsse grundsätzlich zu beschränken. Insbesondere fehlen explizite Regelungen zur systematischen Begrenzung aller externen Netzanschlüsse in der Netzarchitektur unabhängig von VPN, WLAN oder speziellen mobilen Szenarien sowie eine direkte Aussage zur Vermeidung unerwünschter Ein- und Ausleitungen als generelles Designprinzip.",gpt-5.4-mini+manual:gspp_compliance_v3approach,2026-04-22T10:54:08
ARCH.1.1.1,Dokumentation,normal-SdT,teilweise,0.45,APP.2.1.A1; APP.6.A10; DER.4.A12; SYS.1.1.A11; SYS.4.4.A6,APP.2.1.A1: Erstellung einer Sicherheitsrichtlinie für Verzeichnisdienste; APP.6.A10: Erstellung einer Sicherheitsrichtlinie für den Einsatz der Software; DER.4.A12: Dokumentation im Notfallmanagement-Prozess; SYS.1.1.A11: Festlegung einer Sicherheitsrichtlinie für Server; SYS.4.4.A6: Aufnahme von IoT-Geräten in die Sicherheitsrichtlinie der Institution,"Gemittelte Kandidatenscores: APP.2.1.A1=0.45, APP.6.A10=0.45, DER.4.A12=0.45, SYS.1.1.A11=0.45, SYS.4.4.A6=0.45
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.8900 gs_ids=APP.6.A10;DER.4.A12;APP.2.1.A1;SYS.1.1.A11;SYS.4.4.A6
[manual:gspp_compliance_v3approach] coverage=keine confidence=0.0000 gs_ids=
Model-Begründungen:
[gpt-5.4-mini] Die Kandidaten APP.6.A10, DER.4.A12, APP.2.1.A1, SYS.1.1.A11 und SYS.4.4.A6 decken jeweils die Forderung ab, Regeln bzw. Richtlinien zu dokumentieren und diese aktuell bzw. nachvollziehbar zu halten. APP.6.A10 verlangt, Regelungen für Einsatz und Betrieb in einer Sicherheitsrichtlinie zusammenzufassen; SYS.1.1.A11 und SYS.4.4.A6 verlangen die Konkretisierung und Dokumentation von Anforderungen in Sicherheitsrichtlinien; APP.2.1.A1 fordert eine Sicherheitsrichtlinie für Verzeichnisdienste; DER.4.A12 fordert die Dokumentation von Abläufen, Arbeitsergebnissen und Entscheidungen. Damit ist der allgemeine Dokumentationsgedanke der GS++-Anforderung inhaltlich gut getroffen.","[gpt-5.4-mini] Nicht vollständig abgedeckt ist der spezifische Anspruch, dass die Architektur selbst die Verfahren und Regelungen dokumentieren muss, also die Zuordnung der Dokumentation zur Architektur- bzw. Managementebene. Ebenfalls fehlt die explizite Zielgruppenorientierung der Dokumentation sowie der Hinweis, dass die Dokumentation als eigenständige Richtlinie, als Abschnitt in einem bestehenden Dokument oder über ein ISMS-Tool strukturiert werden kann. CON.8.A12 und NET.1.2.A12 gehen zwar ebenfalls in Richtung Dokumentation, beziehen sich aber auf Software- bzw. Netzmanagement-Dokumentation und nicht allgemein auf architekturelle Verfahren und Regelungen; daher nur mittelbare Teildeckung.",gpt-5.4-mini+manual:gspp_compliance_v3approach,2026-04-22T10:54:08
ARCH.5.1.12,Software-definierte Verbindungen,erhöht,teilweise,0.43,NET.3.2.A2,NET.3.2.A2: Festlegen der Firewall-Regeln,"Gemittelte Kandidatenscores: NET.3.2.A2=0.43
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.8600 gs_ids=NET.3.2.A2
[manual:gspp_compliance_v3approach] coverage=keine confidence=0.0000 gs_ids=
Model-Begründungen:
[gpt-5.4-mini] NET.3.2.A2 passt inhaltlich, weil die Anforderung die Steuerung und Unterbindung von Kommunikationsverbindungen zwischen Netzen über Firewall-Regeln regelt und damit grundsätzlich die Einschränkung von Verbindungen adressiert. Die GS++-Anforderung ARCH.5.1.12 verlangt jedoch ausdrücklich eine Einschränkung anhand dynamischer Kriterien bzw. kontextabhängiger Bewertung (z. B. device posture, Auslastung, Standort, Risikobewertung, adaptive Policy-Engines/SDN). Diese dynamische, kontextbasierte Regelungslogik wird in NET.3.2.A2 nicht beschrieben; dort geht es nur um statische, fest definierte Allowlist-Regeln für Verbindungen.","[gpt-5.4-mini] Nicht abgedeckt sind die dynamische Bewertung von Verbindungen anhand aktueller Kontextmerkmale, die adaptive/kontextabhängige Policy-Entscheidung sowie die explizite Verwendung von SDN-, Mikrosegmentierungs- oder Policy-Engine-Mechanismen. NET.3.2.A2 deckt nur statische Firewall-Regelung ab.",gpt-5.4-mini+manual:gspp_compliance_v3approach,2026-04-22T10:54:08
ARCH.2.2.11,Physische Segmentierung,erhöht,teilweise,0.44,INF.14.A28; NET.1.1.A32; NET.1.1.A4; NET.1.2.A32; NET.1.1.A22; NET.1.1.A23; NET.1.1.A31; NET.1.1.A33,INF.14.A28: Physische Trennung der GA; NET.1.1.A32: Physische Trennung von Management-Netzsegmenten; NET.1.1.A4: Netztrennung in Zonen; NET.1.2.A32: Physische Trennung des Managementnetzes; NET.1.1.A22: Spezifikation des Segmentierungskonzepts; NET.1.1.A23: Trennung von Netzsegmenten; NET.1.1.A31: Physische Trennung von Netzsegmenten; NET.1.1.A33: Mikrosegmentierung des Netzes,"Gemittelte Kandidatenscores: INF.14.A28=0.44, NET.1.1.A32=0.44, NET.1.1.A4=0.44, NET.1.2.A32=0.44, NET.1.1.A22=0.34, NET.1.1.A23=0.34, NET.1.1.A31=0.34, NET.1.1.A33=0.34
Model-Entscheidungen:
[gpt-5.4-mini] coverage=voll confidence=0.8800 gs_ids=INF.14.A28;NET.1.1.A4;NET.1.1.A32;NET.1.2.A32
[manual:gspp_compliance_v3approach] coverage=teilweise confidence=0.6711 gs_ids=NET.1.1.A31;NET.1.1.A23;NET.1.1.A33;NET.1.1.A22
Model-Begründungen:
[gpt-5.4-mini] Die GS++-Anforderung ARCH.2.2.11 fordert physische Segmentierung bzw. die physische Trennung von Netzen, um eine Umgehung der Trennung durch virtuelle Vernetzung zu vermeiden. Das wird inhaltlich durch INF.14.A28 abgedeckt, da dort GA-Netze bei erhöhtem Schutzbedarf als physisch getrennte Zonen realisiert werden sollen. NET.1.1.A4 deckt die physische Trennung von Netzsegmenten in Zonen ab und verlangt ausdrücklich eine physische Separation der Kernzonen. NET.1.1.A32 und NET.1.2.A32 behandeln ebenfalls die physische Trennung von Management-Netzsegmenten bzw. des Managementnetzes und entsprechen damit dem Kernaspekt der physischen Segmentierung. Zusammen bilden diese Anforderungen die wesentlichen Aspekte der GS++-Anforderung ab: physische Trennung statt nur logischer Segmentierung und Schutz vor Umgehung über virtuelle Netze.","[gpt-5.4-mini] Keine wesentlichen Lücken; die Kandidaten decken den physischen Trennungsaspekt ausreichend ab. Die GS++-Hinweise zur bevorzugten physischen gegenüber virtueller Segmentierung sind implizit enthalten, aber nicht immer mit derselben allgemeinen Formulierung.",gpt-5.4-mini+manual:gspp_compliance_v3approach,2026-04-22T10:54:08
ARCH.2.2.9,Segmentierung von IPv4 und IPv6,normal-SdT,teilweise,0.37,INF.14.A6; NET.1.1.A20; NET.3.2.A17; NET.4.2.A16,INF.14.A6: Separierung von Netzen der GA; NET.1.1.A20: Zuweisung dedizierter Subnetze für IPv4/IPv6-Endgerätegruppen; NET.3.2.A17: Deaktivierung von IPv4 oder IPv6; NET.4.2.A16: Trennung des Daten- und VoIP-Netzes,"Gemittelte Kandidatenscores: INF.14.A6=0.37, NET.1.1.A20=0.37, NET.3.2.A17=0.37, NET.4.2.A16=0.37
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.7400 gs_ids=NET.1.1.A20;NET.3.2.A17;NET.4.2.A16;INF.14.A6
[manual:gspp_compliance_v3approach] coverage=keine confidence=0.0000 gs_ids=
Model-Begründungen:
[gpt-5.4-mini] NET.1.1.A20 adressiert die Trennung nach IPv4-/IPv6-Endgerätegruppen in dedizierte Subnetze und trifft damit einen Teil des Ziels, Verbindungen zwischen IPv4 und IPv6 zu begrenzen. NET.3.2.A17 geht in dieselbe Richtung, indem ein nicht benötigtes IPv4- oder IPv6-Protokoll an einem Netzsegment bzw. Firewall-Übergang deaktiviert wird. NET.4.2.A16 beschreibt zwar die Trennung eines VoIP-Netzes vom Datennetz und damit Segmentierung, ist aber auf VoIP spezialisiert und nicht auf IPv4/IPv6-bezogene Verbindungen. INF.14.A6 fordert eine logische Trennung und kontrollierte Kommunikation zwischen Netzen, was den generellen Segmentierungsgedanken unterstützt. Zusammen decken diese Anforderungen die allgemeine Einschränkung von Verbindungen zwischen Segmenten nur teilweise ab, aber nicht die spezifische Zielsetzung der GS++-Anforderung, IPv4- und IPv6-Umgebungen bzw. deren Wechselwirkungen gezielt voneinander zu trennen.","[gpt-5.4-mini] Nicht vollständig abgedeckt ist die explizite, protokollspezifische Segmentierung bzw. Einschränkung von Verbindungen zwischen IPv4- und IPv6-Netzen als Schutz vor Wechselwirkungen und Protokollkombinationen. NET.1.1.A20 behandelt primär die Subnetzzuordnung von Endgeräten, NET.3.2.A17 die Deaktivierung nicht benötigter Protokolle, INF.14.A6 und NET.4.2.A16 sind domänen- bzw. zweckgebunden allgemeiner Segmentierung. Eine konkrete Anforderung, IPv4 und IPv6 grundsätzlich voneinander zu trennen oder ihre Kommunikation gezielt zu beschränken, fehlt.",gpt-5.4-mini+manual:gspp_compliance_v3approach,2026-04-22T10:54:08
ARCH.2.2.8,Segmentierung von Test und Betrieb,normal-SdT,teilweise,0.46,APP.4.4.A1; INF.14.A6; NET.4.2.A16; OPS.1.1.6.A13; SYS.1.7.A33,APP.4.4.A1: Planung der Separierung der Anwendungen; INF.14.A6: Separierung von Netzen der GA; NET.4.2.A16: Trennung des Daten- und VoIP-Netzes; OPS.1.1.6.A13: Trennung der Testumgebung von der Produktivumgebung; SYS.1.7.A33: Trennung von Test- und Produktionssystemen unter z/OS,"Gemittelte Kandidatenscores: APP.4.4.A1=0.46, INF.14.A6=0.46, NET.4.2.A16=0.46, OPS.1.1.6.A13=0.46, SYS.1.7.A33=0.46
Model-Entscheidungen:
[gpt-5.4-mini] coverage=voll confidence=0.9100 gs_ids=OPS.1.1.6.A13;SYS.1.7.A33;APP.4.4.A1;INF.14.A6;NET.4.2.A16
[manual:gspp_compliance_v3approach] coverage=keine confidence=0.0000 gs_ids=
Model-Begründungen:
[gpt-5.4-mini] Die GS++-Anforderung ARCH.2.2.8 fordert, Verbindungen zwischen Testumgebungen und Betrieb einzuschränken bzw. Test und Produktivbetrieb zu segmentieren. Dies wird inhaltlich direkt durch OPS.1.1.6.A13 abgedeckt, da dort die Trennung der Testumgebung von der Produktivumgebung gefordert wird. SYS.1.7.A33 deckt denselben Kernaspekt ebenfalls ab, allerdings spezifisch für z/OS, nämlich die technische Trennung von Entwicklungs-/Testsystemen und Produktionssystemen. APP.4.4.A1 adressiert die Separierung von Test- und Produktions-Betriebsumgebungen in Kubernetes inklusive Architektur- und Netzseparierung. INF.14.A6 ist einschlägig, weil es die logische Trennung von Netzen sowie die kontrollierte Kommunikation zwischen Segmenten verlangt; das trifft den Netzsegmentierungsaspekt der Anforderung. NET.4.2.A16 passt ebenfalls, da dort das VoIP-Netz vom Datennetz zu trennen und die zulässigen Verbindungen zu beschränken sind; das ist eine spezielle Form der Segmentierung zwischen Netzbereichen. Zusammengenommen decken diese Anforderungen den wesentlichen Inhalt der GS++-Anforderung ab.","[gpt-5.4-mini] Die Kandidaten enthalten keine generische, bausteinübergreifende Anforderung speziell für Test-vs.-Betrieb auf reiner Netzwerkebene; die Abdeckung ergibt sich aus mehreren, domänennahen Einzelanforderungen. Spezifische Aspekte wie Ressourcenkonflikte zwischen Test und Produktivbetrieb werden nur indirekt adressiert.",gpt-5.4-mini+manual:gspp_compliance_v3approach,2026-04-22T10:54:08
ASST.2.2.1,Aufdecken unautorisierter IT-Systeme,normal-SdT,teilweise,0.44,OPS.1.1.1.A6; OPS.3.2.A14,"OPS.1.1.1.A6: Durchführung des IT-Asset-Managements; OPS.3.2.A14: Überwachung der Prozesse, Anwendungen und IT-Systeme","Gemittelte Kandidatenscores: OPS.1.1.1.A6=0.44, OPS.3.2.A14=0.44
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.8800 gs_ids=OPS.1.1.1.A6;OPS.3.2.A14
[manual:gspp_compliance_v3approach] coverage=keine confidence=0.0000 gs_ids=
Model-Begründungen:
[gpt-5.4-mini] OPS.1.1.1.A6 passt inhaltlich, weil die Anforderung ein vollständiges, aktuelles IT-Asset-Management mit regelmäßiger Prüfung der vorhandenen IT-Assets verlangt. Damit wird das Erkennen unbekannter bzw. nicht autorisierter Systeme organisatorisch unterstützt, jedoch nicht explizit das aktive Aufdecken im Netz. OPS.3.2.A14 passt ebenfalls teilweise, weil die kontinuierliche Überwachung von Prozessen, Anwendungen und IT-Systemen eine technische/organisatorische Grundlage für das Erkennen unautorisierter Systeme sein kann. Beide Anforderungen behandeln aber eher Inventarisierung bzw. Monitoring allgemein und nicht spezifisch das gezielte Aufdecken unautorisierter IT-Systeme mittels Scans, passiver Analyse oder WLAN-Erkennung.","[gpt-5.4-mini] Nicht abgedeckt sind die konkreten Erkennungsverfahren (aktive Netzscans, passive Traffic-Analyse, Spezialwerkzeuge wie Kismet), die explizite Fokussierung auf unautorisierte Assets im Informationsverbund sowie mögliche Folgebehandlungen wie Quarantäne, Entfernen aus dem Netz oder Autorisierung nach Prüfung.",gpt-5.4-mini+manual:gspp_compliance_v3approach,2026-04-22T10:54:08
ASST.7.1,Nicht mehr benötigte Anwendungen,normal-SdT,teilweise,0.46,APP.6.A13; SYS.1.9.A15; SYS.2.1.A16; SYS.3.2.2.A7; SYS.4.4.A13,APP.6.A13: Deinstallation von Software; SYS.1.9.A15: Härtung des Terminalservers; SYS.2.1.A16: Deaktivierung und Deinstallation nicht benötigter Komponenten und Kennungen; SYS.3.2.2.A7: Installation von Apps; SYS.4.4.A13: Deaktivierung und Deinstallation nicht benötigter Komponenten,"Gemittelte Kandidatenscores: APP.6.A13=0.46, SYS.1.9.A15=0.46, SYS.2.1.A16=0.46, SYS.3.2.2.A7=0.46, SYS.4.4.A13=0.46
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.9200 gs_ids=APP.6.A13;SYS.1.9.A15;SYS.2.1.A16;SYS.3.2.2.A7;SYS.4.4.A13
[manual:gspp_compliance_v3approach] coverage=keine confidence=0.0000 gs_ids=
Model-Begründungen:
[gpt-5.4-mini] Die Anforderungen APP.6.A13, SYS.1.9.A15, SYS.2.1.A16, SYS.3.2.2.A7 und SYS.4.4.A13 decken jeweils das Entfernen bzw. Deinstallieren nicht mehr benötigter Software oder Komponenten in konkreten technischen Umgebungen ab. APP.6.A13 fordert bei der Deinstallation von Software das Entfernen nicht mehr benötigter Dateien und Systemeinträge; SYS.1.9.A15 verlangt, nicht benötigte Anwendungen auf dem Terminalserver zu entfernen; SYS.2.1.A16 verlangt für Clients die Deaktivierung bzw. Deinstallation nicht benötigter Programme, Dienste und Kennungen; SYS.3.2.2.A7 regelt die Installation, Deinstallation und Aktualisierung von Apps über MDM; SYS.4.4.A13 fordert für IoT-Geräte die Deaktivierung oder Deinstallation nicht benötigter Protokolle, Dienste, Anmeldekennungen und Schnittstellen. Damit ist der Kernaspekt der GS++-Anforderung ASST.7.1 — die Deinstallation nicht mehr benötigter Anwendungsinstanzen — inhaltlich gut getroffen.","[gpt-5.4-mini] Nicht vollständig abgedeckt sind die ASST-spezifischen Aspekte: geregelter institutioneller Prozess für das Ende von Anwendungsinstanzen über alle Umgebungen hinweg, vollständige und nachvollziehbare Entfernung inklusive zugehöriger Berechtigungen/Zugriffsrechte, sowie Cloud-spezifisch das Löschen von Daten bei nicht unter eigener Kontrolle stehenden Instanzen. Außerdem adressieren die Kandidaten primär technische Einzelumgebungen, nicht die übergreifende Asset-/Anwendungslebenszyklus-Regelung der GS++-Anforderung.",gpt-5.4-mini+manual:gspp_compliance_v3approach,2026-04-22T10:54:08
ASST.2.1.1,Informationsverantwortung,normal-SdT,teilweise,0.46,ORP.1.A2,ORP.1.A2: Zuweisung der Zuständigkeiten,"Gemittelte Kandidatenscores: ORP.1.A2=0.46
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.9200 gs_ids=ORP.1.A2
[manual:gspp_compliance_v3approach] coverage=keine confidence=0.0000 gs_ids=
Model-Begründungen:
[gpt-5.4-mini] ORP.1.A2 passt inhaltlich am ehesten, weil dort für Geschäftsprozesse, Anwendungen, IT-Systeme, Räume, Gebäude und Kommunikationsverbindungen festgelegt werden muss, wer zuständig ist, und die Mitarbeitenden über ihre Zuständigkeiten informiert werden. Das deckt den Aspekt der eindeutigen Zuständigkeitszuweisung ab. Die GS++-Anforderung ASST.2.1.1 geht jedoch spezifischer auf die Zuständigkeit für die Verarbeitung von Informationen und Assets im Sinne von Asset Ownership ein; diese explizite Zuordnung zu Informationen bzw. Daten ist in ORP.1.A2 nicht vollständig enthalten.","[gpt-5.4-mini] Nicht vollständig abgedeckt ist die explizite Informationsverantwortung für die Verarbeitung konkreter Informationen und Assets (Asset Ownership). ORP.1.A2 regelt allgemeine Zuständigkeiten für Prozesse, Systeme und andere Objekte, aber nicht die spezifische Zuständigkeit für Informationsbestände oder deren Schutz im Rahmen der Verarbeitung.",gpt-5.4-mini+manual:gspp_compliance_v3approach,2026-04-22T10:54:08
